sku_id,price,cate,para_1,para_2,para_3
95283,1061.6,101,81.37,3,4
95284,3296.3,71,79.78,-1,-1
95285,513.8,101,118.05,3,4
95286,1328.0,71,82.47,-1,-1
95287,264.6,101,16.59,-1,-1
95288,800.1,71,99.97,-1,-1
95289,4891.0,71,70.97,-1,-1
95290,441.5,71,79.38,-1,-1
95291,372.5,101,82.49,3,-1
95292,1320.0,71,55.76,-1,-1
95293,2472.9,71,201.82,-1,-1
95294,679.6,71,79.13,-1,-1
95295,1087.3,101,589.54,5,-1
95296,308.5,1,11.88,-1,-1
95297,4573.5,71,47.19,-1,-1
95298,785.4,71,128.41,-1,-1
95299,1176.3,101,127.64,4,4
95300,1292.3,71,79.94,-1,-1
95301,524.1,101,110.89,2,-1
95302,793.2,71,8.56,-1,-1
95303,76.0,83,9.76,-1,-1
95304,204.8,1,24.43,-1,-1
95305,506.8,101,39.97,3,4
95306,500.5,101,170.88,3,2
95307,3005.8,71,72.54,-1,-1
95308,1495.0,71,82.04,-1,-1
95309,274.8,101,161.17,-1,-1
95310,111.6,101,57.16,2,4
95311,681.7,71,86.81,-1,-1
95312,832.0,71,79.42,-1,-1
95313,531.1,71,79.27,-1,-1
95314,514.3,101,99.99,2,4
95315,1181.6,101,466.44,4,4
95316,3847.4,71,443.32,-1,-1
95317,158.5,30,66.52,-1,-1
95318,727.7,101,162.92,4,4
95319,6743.4,71,358.15,-1,-1
95320,481.9,101,476.58,3,-1
95321,552.9,101,280.25,4,5
95322,272.3,101,40.21,-1,2
95323,1373.7,71,199.15,-1,-1
95324,257.1,71,9.77,-1,-1
95325,980.8,71,72.16,-1,-1
95326,938.5,101,455.84,5,3
95327,183.3,30,55.77,-1,-1
95328,6208.6,71,87.0,-1,-1
95329,490.0,30,88.59,-1,-1
95330,982.2,83,79.5,-1,-1
95331,676.9,71,41.28,-1,-1
95332,8397.5,71,74.94,-1,-1
95333,619.2,101,7.92,3,4
95334,318.4,1,39.59,-1,-1
95335,50.2,101,16.27,1,2
95336,465.2,1,37.72,-1,-1
95337,1182.6,101,128.53,4,4
95338,1573.2,101,39.89,5,-1
95339,145.2,101,128.62,-1,-1
95340,100.4,101,82.54,4,4
95341,784.5,71,48.07,-1,-1
95342,682.9,1,183.34,-1,-1
95343,694.2,71,82.21,-1,-1
95344,3914.9,71,65.13,-1,-1
95345,366.4,1,20.75,-1,-1
95346,4646.3,71,396.06,-1,-1
95347,1430.5,71,47.58,-1,-1
95348,722.6,71,83.16,-1,-1
95349,1474.1,71,71.57,-1,-1
95350,439.0,101,199.23,3,4
95351,657.5,101,148.51,3,4
95352,83.0,71,3.31,-1,-1
95353,1234.0,71,81.74,-1,-1
95354,174.1,46,173.01,-1,-1
95355,138.3,83,8.11,-1,-1
95356,466.0,71,39.97,-1,-1
95357,140.9,101,63.11,2,4
95358,766.7,71,80.59,-1,-1
95359,568.5,101,219.35,4,-1
95360,1050.8,101,343.29,3,4
95361,244.8,1,40.34,-1,-1
95362,206.0,101,78.91,2,-1
95363,3118.1,71,80.32,-1,-1
95364,806.4,71,81.45,-1,-1
95365,398.1,101,494.1,2,-1
95366,337.9,101,113.41,3,4
95367,2036.8,71,184.86,-1,-1
95368,15341.5,71,83.42,-1,-1
95369,159.3,101,78.65,2,4
95370,16239.2,71,65.09,-1,-1
95371,315.9,101,63.91,3,4
95372,695.9,101,248.58,4,4
95373,246.9,101,39.47,-1,-1
95374,1359.9,71,70.89,-1,-1
95375,8872.0,71,80.82,-1,-1
95376,433.1,30,343.43,-1,-1
95377,979.1,71,63.7,-1,-1
95378,224.1,30,41.07,-1,-1
95379,1181.5,71,83.13,-1,-1
95380,369.0,101,151.37,3,5
95381,58.7,1,23.81,-1,-1
95382,638.3,1,16.11,-1,-1
95383,299.5,1,32.74,-1,-1
95384,282.2,1,39.88,-1,-1
95385,115.0,83,23.62,-1,-1
95386,12679.5,71,79.55,-1,-1
95387,989.5,71,89.89,-1,-1
95388,159.0,1,16.42,-1,-1
95389,129.6,1,78.99,-1,-1
95390,393.4,1,66.27,-1,-1
95391,517.8,71,63.86,-1,-1
95392,1384.4,101,317.38,4,-1
95393,2333.0,71,105.18,-1,-1
95394,500.5,101,246.64,3,5
95395,19.8,101,39.88,-1,1
95396,518.2,101,320.09,3,5
95397,618.3,101,429.86,3,2
95398,2167.2,101,162.94,3,4
95399,381.1,101,124.44,3,-1
95400,271.8,83,16.57,-1,-1
95401,1461.7,71,63.06,-1,-1
95402,185.4,83,24.63,-1,-1
95403,471.7,101,132.31,3,4
95404,521.7,101,65.29,4,4
95405,1096.7,71,97.42,-1,-1
95406,789.6,71,40.74,-1,-1
95407,694.9,101,127.69,2,4
95408,170.7,101,56.39,2,4
95409,408.1,101,63.34,3,-1
95410,242.8,101,40.68,-1,-1
95411,1946.7,71,64.94,-1,-1
95412,2966.5,71,73.95,-1,-1
95413,2212.7,71,84.32,-1,-1
95414,640.9,1,64.72,-1,-1
95415,9253.9,71,82.59,-1,-1
95416,4144.1,71,81.95,-1,-1
95417,348.6,30,40.93,-1,-1
95418,162.3,83,39.4,-1,-1
95419,690.4,71,65.08,-1,-1
95420,1410.7,71,73.3,-1,-1
95421,279.4,101,16.32,-1,4
95422,180.1,30,56.33,-1,-1
95423,321.1,101,130.42,2,5
95424,226.7,71,8.27,-1,-1
95425,476.9,30,117.12,-1,-1
95426,569.4,101,157.57,-1,-1
95427,373.1,101,123.5,2,4
95428,198.2,83,18.08,-1,-1
95429,7768.2,71,41.57,-1,-1
95430,248.6,101,323.16,4,4
95431,3784.1,71,105.11,-1,-1
95432,385.7,1,39.69,-1,-1
95433,1463.1,71,71.49,-1,-1
95434,1190.3,71,47.43,-1,-1
95435,321.8,1,36.27,-1,-1
95436,38.3,101,81.75,-1,-1
95437,5738.7,71,88.55,-1,-1
95438,3087.5,71,74.0,-1,-1
95439,330.7,46,8.05,-1,-1
95440,282.9,101,68.24,3,-1
95441,2318.7,71,31.55,-1,-1
95442,323.6,30,78.66,-1,-1
95443,4429.5,71,98.15,-1,-1
95444,503.5,101,105.26,2,-1
95445,1059.9,71,64.64,-1,-1
95446,798.8,71,80.73,-1,-1
95447,793.6,71,63.54,-1,-1
95448,498.0,101,40.37,4,2
95449,1087.1,71,64.32,-1,-1
95450,533.0,101,47.76,-1,-1
95451,10201.4,71,80.9,-1,-1
95452,153.1,1,24.51,-1,-1
95453,1103.1,71,84.82,-1,-1
95454,410.7,101,48.65,2,2
95455,780.1,71,41.26,-1,-1
95456,746.1,71,80.03,-1,-1
95457,106.9,83,40.49,-1,-1
95458,287.8,101,163.1,4,4
95459,355.7,1,20.18,-1,-1
95460,901.9,71,72.9,-1,-1
95461,1211.4,71,63.95,-1,-1
95462,1346.6,71,126.27,-1,-1
95463,560.6,1,16.25,-1,-1
95464,76.5,83,16.35,-1,-1
95465,428.3,101,129.07,3,4
95466,718.7,71,80.3,-1,-1
95467,10687.8,71,74.42,-1,-1
95468,225.6,83,9.64,-1,-1
95469,1559.4,71,81.83,-1,-1
95470,610.5,101,40.57,-1,2
95471,171.7,101,20.52,1,2
95472,437.0,101,92.15,3,-1
95473,1554.4,101,208.37,3,5
95474,290.2,101,243.47,3,4
95475,838.6,71,83.25,-1,-1
95476,435.4,30,131.59,-1,-1
95477,348.1,83,16.03,-1,-1
95478,3123.3,71,63.35,-1,-1
95479,205.7,71,80.8,-1,-1
95480,527.9,101,124.69,2,-1
95481,746.1,71,79.04,-1,-1
95482,1556.1,101,450.93,4,4
95483,1178.7,1,48.58,-1,-1
95484,494.2,101,122.83,3,-1
95485,391.6,71,40.54,-1,-1
95486,573.1,101,118.64,-1,-1
95487,741.1,71,81.28,-1,-1
95488,41.7,101,3.99,1,-1
95489,2216.2,71,75.04,-1,-1
95490,104.5,101,7.86,-1,-1
95491,136.3,101,19.8,1,2
95492,141.6,30,39.76,-1,-1
95493,509.8,1,88.45,-1,-1
95494,797.8,101,328.08,4,-1
95495,493.1,71,31.48,-1,-1
95496,539.0,101,329.83,3,-1
95497,95.7,83,8.29,-1,-1
95498,478.0,30,78.8,-1,-1
95499,597.3,71,86.34,-1,-1
95500,3302.1,71,78.75,-1,-1
95501,1114.5,71,64.51,-1,-1
95502,770.9,101,329.94,4,4
95503,1370.1,71,108.76,-1,-1
95504,2246.3,71,81.74,-1,-1
95505,1036.7,71,82.56,-1,-1
95506,105.9,46,35.53,-1,-1
95507,430.9,101,163.53,3,-1
95508,528.7,101,123.44,2,-1
95509,251.2,83,36.09,-1,-1
95510,394.2,101,228.56,3,4
95511,170.0,101,63.36,2,5
95512,835.5,101,59.88,2,4
95513,879.7,71,82.36,-1,-1
95514,366.2,83,8.14,-1,-1
95515,532.7,101,131.21,-1,-1
95516,1283.0,71,66.07,-1,-1
95517,438.6,101,153.72,2,4
95518,168.3,1,65.69,-1,-1
95519,6246.6,71,71.61,-1,-1
95520,367.7,101,180.92,4,-1
95521,349.3,1,39.44,-1,-1
95522,3221.2,71,41.68,-1,-1
95523,117.5,101,48.69,2,-1
95524,1074.8,71,80.4,-1,-1
95525,52.1,83,1.65,-1,-1
95526,511.2,30,121.46,-1,-1
95527,173.9,30,81.99,-1,-1
95528,423.9,101,39.94,4,1
95529,416.1,101,57.21,4,4
95530,996.0,71,64.67,-1,-1
95531,308.7,1,19.94,-1,-1
95532,254.3,101,263.2,-1,-1
95533,888.8,71,65.77,-1,-1
95534,209.0,1,24.19,-1,-1
95535,1899.3,71,31.53,-1,-1
95536,7637.7,71,41.15,-1,-1
95537,1084.1,71,71.19,-1,-1
95538,231.2,1,48.13,-1,-1
95539,1281.2,71,72.59,-1,-1
95540,283.6,30,72.96,-1,-1
95541,233.5,1,29.4,-1,-1
95542,128.4,83,2.36,-1,-1
95543,403.2,46,309.17,-1,-1
95544,1049.5,101,306.69,2,4
95545,244.2,71,32.23,-1,-1
95546,49.0,101,8.29,-1,-1
95547,1416.1,71,82.38,-1,-1
95548,4200.7,71,83.43,-1,-1
95549,1282.0,71,63.62,-1,-1
95550,887.9,71,95.99,-1,-1
95551,686.5,101,64.04,4,4
95552,1057.1,101,367.57,-1,-1
95553,2390.2,71,80.6,-1,-1
95554,935.2,71,66.86,-1,-1
95555,1506.1,71,82.76,-1,-1
95556,3480.7,101,160.58,3,2
95557,413.8,101,115.85,3,-1
95558,959.1,101,63.77,-1,-1
95559,625.1,71,71.62,-1,-1
95560,1537.8,71,82.53,-1,-1
95561,1159.2,71,74.76,-1,-1
95562,11649.2,71,74.02,-1,-1
95563,288.4,101,199.07,3,-1
95564,452.5,101,307.01,4,4
95565,962.1,101,146.73,-1,-1
95566,249.8,101,146.76,4,5
95567,760.7,83,24.52,-1,-1
95568,196.9,1,39.69,-1,-1
95569,1490.1,101,163.27,4,5
95570,670.2,101,82.46,3,-1
95571,433.1,101,162.89,3,4
95572,1174.7,101,156.65,3,4
95573,262.8,30,81.56,-1,-1
95574,167.2,71,40.35,-1,-1
95575,136.9,101,59.24,2,2
95576,237.4,71,163.25,-1,-1
95577,8801.0,71,64.27,-1,-1
95578,187.9,101,291.17,3,3
95579,925.3,71,79.59,-1,-1
95580,617.3,101,16.38,3,4
95581,952.2,71,80.37,-1,-1
95582,438.0,30,57.12,-1,-1
95583,1177.1,71,80.22,-1,-1
95584,1529.9,71,41.03,-1,-1
95585,509.3,101,155.91,3,3
95586,705.7,101,106.97,2,5
95587,457.5,101,201.99,3,4
95588,2331.8,71,65.93,-1,-1
95589,619.6,71,40.18,-1,-1
95590,54.7,83,5.67,-1,-1
95591,638.3,101,270.54,4,5
95592,599.0,71,68.29,-1,-1
95593,4278.6,71,81.47,-1,-1
95594,703.0,101,159.82,3,4
95595,1958.3,101,48.54,-1,-1
95596,544.5,101,166.15,-1,-1
95597,683.4,71,31.84,-1,-1
95598,195.3,101,48.85,2,4
95599,722.6,30,124.58,-1,-1
95600,3381.5,71,111.15,-1,-1
95601,309.6,1,18.09,-1,-1
95602,3018.0,71,71.9,-1,-1
95603,293.6,46,8.09,-1,-1
95604,389.7,1,24.76,-1,-1
95605,178.8,101,8.05,-1,-1
95606,108.0,83,2.5,-1,-1
95607,496.6,71,41.57,-1,-1
95608,934.7,1,75.12,-1,-1
95609,532.0,101,41.56,3,4
95610,826.3,71,74.35,-1,-1
95611,200.5,83,27.89,-1,-1
95612,272.8,101,58.2,2,3
95613,21.3,101,41.33,2,3
95614,3397.3,71,255.67,-1,-1
95615,2022.3,71,82.03,-1,-1
95616,199.7,30,83.34,-1,-1
95617,288.2,30,16.19,-1,-1
95618,229.0,71,37.44,-1,-1
95619,647.1,101,65.33,3,4
95620,792.3,101,159.73,3,5
95621,90.0,83,23.77,-1,-1
95622,967.9,71,41.65,-1,-1
95623,360.1,101,168.79,2,4
95624,416.7,101,289.17,3,4
95625,1568.7,71,91.04,-1,-1
95626,1524.5,71,111.43,-1,-1
95627,295.5,1,27.45,-1,-1
95628,353.0,101,412.51,4,3
95629,190.2,101,83.23,3,3
95630,4482.6,71,64.73,-1,-1
95631,154.3,1,23.87,-1,-1
95632,309.5,71,38.61,-1,-1
95633,604.8,71,78.08,-1,-1
95634,607.2,71,39.88,-1,-1
95635,1186.9,71,67.05,-1,-1
95636,1901.1,71,72.61,-1,-1
95637,122.2,101,57.42,2,5
95638,683.9,71,89.59,-1,-1
95639,726.3,71,83.36,-1,-1
95640,547.1,101,150.0,3,-1
95641,167.0,1,63.62,-1,-1
95642,1934.3,71,78.81,-1,-1
95643,5103.3,71,90.68,-1,-1
95644,2560.4,71,81.56,-1,-1
95645,14367.5,71,79.06,-1,-1
95646,943.7,71,73.35,-1,-1
95647,9282.5,71,83.38,-1,-1
95648,1563.3,71,64.36,-1,-1
95649,4922.7,71,64.67,-1,-1
95650,128.7,83,21.63,-1,-1
95651,80.6,83,12.37,-1,-1
95652,2577.8,71,78.96,-1,-1
95653,351.3,46,202.52,-1,-1
95654,265.0,83,8.33,-1,-1
95655,748.5,71,73.17,-1,-1
95656,285.2,101,133.3,2,4
95657,1369.6,101,158.95,3,3
95658,1206.3,71,80.63,-1,-1
95659,542.4,101,80.25,3,3
95660,283.9,71,12.18,-1,-1
95661,9534.9,71,79.52,-1,-1
95662,1201.7,71,80.87,-1,-1
95663,793.0,71,40.89,-1,-1
95664,408.1,71,56.88,-1,-1
95665,113.0,83,82.86,-1,-1
95666,794.7,101,63.24,-1,-1
95667,3252.9,71,74.83,-1,-1
95668,2552.6,71,83.11,-1,-1
95669,5842.7,71,66.05,-1,-1
95670,1084.1,71,83.18,-1,-1
95671,140.0,83,7.13,-1,-1
95672,602.7,71,63.48,-1,-1
95673,211.3,46,23.65,-1,-1
95674,898.6,71,81.44,-1,-1
95675,748.9,71,118.5,-1,-1
95676,393.0,1,66.3,-1,-1
95677,1196.7,83,81.75,-1,-1
95678,881.3,30,58.27,-1,-1
95679,2115.1,71,193.2,-1,-1
95680,167.6,46,31.51,-1,-1
95681,694.6,71,63.94,-1,-1
95682,320.9,46,165.61,-1,-1
95683,174.1,1,18.19,-1,-1
95684,2566.8,71,240.51,-1,-1
95685,2350.9,71,50.63,-1,-1
95686,292.7,101,64.23,-1,3
95687,729.4,30,162.32,-1,-1
95688,387.2,101,248.25,2,4
95689,397.2,46,80.98,-1,-1
95690,622.5,101,299.53,3,-1
95691,1068.1,71,65.71,-1,-1
95692,3217.0,71,161.72,-1,-1
95693,435.3,46,71.51,-1,-1
95694,2100.9,71,71.45,-1,-1
95695,1011.1,71,72.17,-1,-1
95696,1695.5,71,32.38,-1,-1
95697,647.1,101,82.04,3,3
95698,112.3,46,41.11,-1,-1
95699,1110.7,71,64.37,-1,-1
95700,71.0,101,81.16,2,-1
95701,188.1,1,18.84,-1,-1
95702,572.7,30,172.8,-1,-1
95703,1030.1,71,73.98,-1,-1
95704,404.6,101,154.73,3,4
95705,3250.3,71,81.38,-1,-1
95706,886.5,71,71.31,-1,-1
95707,217.0,101,70.81,2,-1
95708,515.7,101,108.38,3,3
95709,483.1,101,119.0,3,4
95710,1106.5,71,80.41,-1,-1
95711,1041.5,71,81.31,-1,-1
95712,374.8,101,66.68,2,5
95713,657.6,101,35.74,1,6
95714,1557.7,71,70.99,-1,-1
95715,197.3,101,24.38,2,4
95716,114.7,83,63.66,-1,-1
95717,380.5,83,17.79,-1,-1
95718,3916.4,71,40.57,-1,-1
95719,125.0,46,49.4,-1,-1
95720,639.3,71,32.27,-1,-1
95721,908.8,101,326.57,4,3
95722,968.2,71,72.89,-1,-1
95723,103.2,83,14.81,-1,-1
95724,6167.2,71,82.09,-1,-1
95725,175.9,30,82.51,-1,-1
95726,131.3,46,15.96,-1,-1
95727,879.4,71,79.92,-1,-1
95728,463.4,101,47.85,3,5
95729,6341.6,71,499.33,-1,-1
95730,1559.3,71,88.01,-1,-1
95731,894.9,71,82.5,-1,-1
95732,956.7,71,81.24,-1,-1
95733,1211.9,71,73.26,-1,-1
95734,236.1,101,74.05,2,-1
95735,127.6,83,82.71,-1,-1
95736,664.6,101,267.41,4,4
95737,743.2,71,65.0,-1,-1
95738,2197.4,71,73.08,-1,-1
95739,1659.4,71,70.96,-1,-1
95740,346.5,30,270.87,-1,-1
95741,136.9,83,31.67,-1,-1
95742,563.2,101,118.22,-1,4
95743,1033.0,71,74.57,-1,-1
95744,1741.7,71,222.93,-1,-1
95745,431.5,71,33.35,-1,-1
95746,1229.2,101,137.67,-1,4
95747,1467.9,71,74.46,-1,-1
95748,381.9,101,244.16,3,4
95749,103.9,101,315.71,-1,-1
95750,8433.2,71,82.63,-1,-1
95751,6969.9,71,102.57,-1,-1
95752,2468.7,71,125.96,-1,-1
95753,154.0,1,17.73,-1,-1
95754,1479.9,71,97.05,-1,-1
95755,158.5,1,18.64,-1,-1
95756,5198.5,71,561.68,-1,-1
95757,460.3,71,89.67,-1,-1
95758,851.2,101,241.45,4,4
95759,798.7,101,63.02,-1,2
95760,371.4,46,334.03,-1,-1
95761,2793.0,71,82.72,-1,-1
95762,384.4,101,163.8,4,-1
95763,1375.3,71,95.66,-1,-1
95764,1425.6,71,43.87,-1,-1
95765,3871.2,71,73.55,-1,-1
95766,792.4,1,17.85,-1,-1
95767,1372.7,71,79.76,-1,-1
95768,248.6,30,39.39,-1,-1
95769,1178.5,30,560.95,-1,-1
95770,426.2,101,56.97,3,-1
95771,469.3,101,240.43,-1,-1
95772,802.1,71,63.7,-1,-1
95773,426.0,101,65.08,3,2
95774,768.6,101,166.63,-1,-1
95775,8605.8,71,82.94,-1,-1
95776,657.4,101,173.12,3,4
95777,806.5,30,159.34,-1,-1
95778,160.3,46,199.55,-1,-1
95779,529.7,101,232.11,3,5
95780,383.3,30,74.17,-1,-1
95781,137.1,83,7.97,-1,-1
95782,82.8,83,17.78,-1,-1
95783,2322.9,71,453.87,-1,-1
95784,394.4,101,165.29,3,4
95785,1344.0,71,82.15,-1,-1
95786,746.0,101,271.59,2,-1
95787,1575.4,71,81.34,-1,-1
95788,362.4,1,24.52,-1,-1
95789,161.7,83,11.29,-1,-1
95790,762.2,71,72.21,-1,-1
95791,82.2,46,78.67,-1,-1
95792,1462.0,71,82.53,-1,-1
95793,306.5,46,52.0,-1,-1
95794,482.8,71,79.11,-1,-1
95795,274.7,1,35.3,-1,-1
95796,252.6,101,62.92,2,2
95797,1527.2,101,11.92,-1,-1
95798,303.6,30,76.37,-1,-1
95799,301.8,1,24.99,-1,-1
95800,620.6,71,64.0,-1,-1
95801,544.9,101,253.06,3,3
95802,854.5,71,49.82,-1,-1
95803,2578.2,71,82.78,-1,-1
95804,1310.8,71,80.51,-1,-1
95805,149.4,83,40.08,-1,-1
95806,399.1,101,117.69,-1,-1
95807,2626.0,101,564.4,6,3
95808,1315.1,46,70.96,-1,-1
95809,194.0,1,11.62,-1,-1
95810,787.2,71,66.13,-1,-1
95811,4491.5,101,107.58,3,3
95812,122.5,71,41.06,-1,-1
95813,193.7,101,80.55,2,3
95814,1216.1,101,121.04,2,5
95815,92.6,46,163.72,-1,-1
95816,274.3,30,249.26,-1,-1
95817,27.0,46,6.46,-1,-1
95818,1317.5,71,99.34,-1,-1
95819,711.7,101,64.66,3,-1
95820,305.2,101,140.85,3,3
95821,166.8,1,38.86,-1,-1
95822,1451.9,101,482.21,4,-1
95823,254.6,30,47.4,-1,-1
95824,1177.3,30,65.07,-1,-1
95825,1450.0,71,91.45,-1,-1
95826,615.5,101,221.64,3,5
95827,571.3,101,158.17,3,-1
95828,639.5,71,86.02,-1,-1
95829,133.6,83,1.65,-1,-1
95830,1055.4,71,101.7,-1,-1
95831,2250.5,71,100.05,-1,-1
95832,3116.1,71,72.39,-1,-1
95833,5435.6,71,630.1,-1,-1
95834,1024.2,71,80.38,-1,-1
95835,608.2,71,78.9,-1,-1
95836,1857.6,71,82.34,-1,-1
95837,4411.6,71,63.93,-1,-1
95838,1017.9,101,78.93,-1,-1
95839,50.6,83,15.75,-1,-1
95840,1166.5,71,79.56,-1,-1
95841,628.7,101,330.41,2,4
95842,161.2,46,120.01,-1,-1
95843,439.6,101,78.27,2,2
95844,345.0,101,88.76,3,4
95845,248.5,71,80.66,-1,-1
95846,560.9,101,161.1,3,4
95847,365.7,101,160.44,3,4
95848,4644.0,71,90.29,-1,-1
95849,252.2,101,23.8,-1,-1
95850,605.1,71,73.8,-1,-1
95851,196.8,101,64.02,2,5
95852,119.7,1,63.08,-1,-1
95853,75.3,83,3.33,-1,-1
95854,248.9,101,99.47,2,4
95855,283.9,101,10.9,1,3
95856,401.7,101,39.48,-1,-1
95857,5850.6,71,71.66,-1,-1
95858,117.2,1,19.68,-1,-1
95859,1814.9,71,32.98,-1,-1
95860,367.5,101,56.3,2,-1
95861,1207.8,71,79.47,-1,-1
95862,9050.7,71,81.28,-1,-1
95863,1067.8,71,71.13,-1,-1
95864,151.7,1,39.53,-1,-1
95865,387.3,101,113.71,3,4
95866,965.1,71,64.27,-1,-1
95867,178.0,101,40.88,3,-1
95868,579.0,101,41.52,3,4
95869,331.6,101,135.17,3,-1
95870,462.0,1,71.37,-1,-1
95871,1756.2,71,74.99,-1,-1
95872,76.6,101,15.77,1,-1
95873,488.8,30,660.64,-1,-1
95874,200.2,1,40.83,-1,-1
95875,388.9,30,331.99,-1,-1
95876,463.3,101,158.99,3,2
95877,997.5,101,631.26,-1,-1
95878,1162.2,71,55.89,-1,-1
95879,117.5,71,99.29,-1,-1
95880,842.3,101,149.9,-1,3
95881,1086.2,101,522.57,-1,-1
95882,1026.6,71,82.59,-1,-1
95883,1965.6,71,80.93,-1,-1
95884,384.4,83,39.58,-1,-1
95885,533.7,101,190.65,3,-1
95886,1140.6,101,430.14,5,3
95887,1094.6,71,98.76,-1,-1
95888,9485.1,71,461.3,-1,-1
95889,2180.8,71,81.41,-1,-1
95890,174.6,71,32.19,-1,-1
95891,482.1,71,82.11,-1,-1
95892,102.7,30,79.14,-1,-1
95893,797.6,30,41.55,-1,-1
95894,331.7,71,31.51,-1,-1
95895,753.0,71,71.25,-1,-1
95896,1516.3,71,212.54,-1,-1
95897,45.9,101,40.29,2,3
95898,128.6,83,81.85,-1,-1
95899,3198.0,71,40.35,-1,-1
95900,237.7,30,55.77,-1,-1
95901,179.7,83,16.28,-1,-1
95902,692.4,71,81.67,-1,-1
95903,809.7,71,75.05,-1,-1
95904,239.1,101,82.03,2,5
95905,362.7,1,27.4,-1,-1
95906,1421.4,71,79.28,-1,-1
95907,645.5,71,57.33,-1,-1
95908,4227.2,71,71.95,-1,-1
95909,532.9,101,208.1,-1,4
95910,413.2,101,81.35,3,3
95911,229.1,101,82.68,3,3
95912,1279.4,71,93.29,-1,-1
95913,222.7,71,73.85,-1,-1
95914,516.1,83,47.11,-1,-1
95915,215.1,1,41.6,-1,-1
95916,635.9,101,383.91,4,4
95917,582.3,71,79.25,-1,-1
95918,286.6,1,14.06,-1,-1
95919,263.5,30,107.98,-1,-1
95920,1441.2,71,82.14,-1,-1
95921,2186.8,71,73.6,-1,-1
95922,563.2,30,185.09,-1,-1
95923,94.6,83,1.05,-1,-1
95924,288.4,30,80.64,-1,-1
95925,637.3,71,113.52,-1,-1
95926,673.0,101,133.93,2,4
95927,187.5,1,64.24,-1,-1
95928,718.6,71,95.8,-1,-1
95929,246.3,101,64.86,2,4
95930,1826.3,71,17.75,-1,-1
95931,552.9,101,159.44,2,-1
95932,1552.9,101,32.22,3,-1
95933,7200.4,71,82.45,-1,-1
95934,905.4,101,275.02,4,4
95935,1135.3,71,160.26,-1,-1
95936,122.6,1,32.95,-1,-1
95937,33.4,46,47.95,-1,-1
95938,238.8,83,18.27,-1,-1
95939,1076.4,71,105.82,-1,-1
95940,779.7,101,39.57,2,2
95941,800.8,71,65.85,-1,-1
95942,503.1,101,7.87,1,5
95943,2191.2,71,79.44,-1,-1
95944,57.2,71,41.62,-1,-1
95945,585.4,71,70.8,-1,-1
95946,126.0,30,16.54,-1,-1
95947,1046.2,101,159.42,3,4
95948,1103.5,101,188.66,3,-1
95949,704.8,71,66.66,-1,-1
95950,968.6,71,31.68,-1,-1
95951,1204.2,71,73.78,-1,-1
95952,162.1,83,7.86,-1,-1
95953,233.9,71,73.76,-1,-1
95954,242.6,101,39.88,2,1
95955,1378.4,71,79.64,-1,-1
95956,800.3,71,81.66,-1,-1
95957,855.8,30,408.44,-1,-1
95958,194.5,83,39.8,-1,-1
95959,458.8,30,191.09,-1,-1
95960,691.7,1,18.24,-1,-1
95961,1287.9,71,64.77,-1,-1
95962,848.0,101,19.25,-1,-1
95963,280.2,30,79.17,-1,-1
95964,4669.6,71,239.4,-1,-1
95965,1767.4,71,562.58,-1,-1
95966,873.9,101,82.55,3,4
95967,1073.6,101,160.97,3,-1
95968,132.9,1,12.5,-1,-1
95969,222.8,1,24.02,-1,-1
95970,2456.7,71,73.61,-1,-1
95971,276.9,83,8.09,-1,-1
95972,670.0,71,62.87,-1,-1
95973,41.3,83,65.19,-1,-1
95974,518.8,101,244.02,3,4
95975,183.3,83,18.24,-1,-1
95976,270.8,101,81.74,2,-1
95977,787.8,71,40.86,-1,-1
95978,483.8,101,49.42,3,4
95979,447.5,30,156.66,-1,-1
95980,4215.2,71,72.1,-1,-1
95981,991.5,71,164.83,-1,-1
95982,17168.7,71,78.8,-1,-1
95983,1452.8,71,161.98,-1,-1
95984,226.1,71,41.84,-1,-1
95985,129.6,1,18.63,-1,-1
95986,479.7,71,80.23,-1,-1
95987,649.0,71,74.74,-1,-1
95988,199.7,101,65.51,2,-1
95989,466.3,101,205.41,3,-1
95990,1281.8,101,433.98,4,5
95991,1076.9,101,405.56,5,-1
95992,786.2,101,146.79,-1,-1
95993,574.6,71,64.95,-1,-1
95994,727.4,71,79.29,-1,-1
95995,798.6,71,66.23,-1,-1
95996,72.0,30,81.59,-1,-1
95997,411.3,1,61.24,-1,-1
95998,403.1,71,77.13,-1,-1
95999,185.4,83,81.69,-1,-1
96000,710.2,101,600.7,4,2
96001,666.7,30,419.67,-1,-1
96002,568.6,101,41.09,3,4
96003,223.8,1,27.33,-1,-1
96004,322.0,101,61.3,2,5
96005,173.5,1,25.37,-1,-1
96006,120.9,1,24.49,-1,-1
96007,540.8,101,41.27,3,4
96008,280.0,46,158.45,-1,-1
96009,788.0,71,79.16,-1,-1
96010,354.5,1,19.65,-1,-1
96011,63.6,83,24.51,-1,-1
96012,372.5,71,37.44,-1,-1
96013,6623.9,71,80.32,-1,-1
96014,501.3,101,40.79,5,-1
96015,479.9,101,264.18,4,4
96016,5228.5,71,75.65,-1,-1
96017,410.9,101,221.28,4,-1
96018,544.4,71,86.95,-1,-1
96019,76.2,83,31.79,-1,-1
96020,476.2,101,247.45,3,-1
96021,143.4,83,12.36,-1,-1
96022,632.1,101,98.93,2,5
96023,5365.7,71,70.86,-1,-1
