user_id,age,sex,user_lv_cd
76879,2,2,3
76880,3,0,4
76881,4,0,5
76882,2,2,3
76883,3,2,5
76884,4,2,4
76885,3,0,3
76886,-1,0,5
76887,3,0,4
76888,3,2,3
76889,-1,2,3
76890,-1,0,2
76891,3,0,4
76892,4,2,5
76893,4,2,3
76894,4,1,2
76895,3,2,3
76896,-1,2,2
76897,-1,2,2
76898,4,0,5
76899,3,2,3
76900,-1,0,3
76901,4,0,5
76902,3,2,4
76903,2,2,2
76904,3,0,5
76905,-1,2,2
76906,-1,2,3
76907,3,0,4
76908,3,2,3
76909,4,2,2
76910,3,0,5
76911,3,2,2
76912,-1,2,2
76913,4,0,4
76914,3,0,4
76915,4,2,3
76916,4,2,3
76917,3,2,3
76918,2,2,4
76919,3,0,5
76920,-1,2,2
76921,-1,0,4
76922,4,2,4
76923,-1,1,4
76924,-1,2,2
76925,2,2,2
76926,-1,2,3
76927,3,0,5
76928,-1,2,3
76929,4,2,2
76930,3,2,4
76931,4,2,3
76932,3,0,5
76933,4,2,4
76934,3,2,2
76935,4,2,2
76936,-1,2,2
76937,4,0,4
76938,2,2,5
76939,3,0,3
76940,4,2,3
76941,3,2,4
76942,3,0,5
76943,2,2,4
76944,4,2,3
76945,4,0,3
76946,3,2,3
76947,4,2,5
76948,3,0,5
76949,3,2,4
76950,4,2,2
76951,3,2,3
76952,5,0,2
76953,2,2,3
76954,3,2,4
76955,3,2,3
76956,-1,2,3
76957,-1,2,2
76958,3,2,2
76959,4,2,3
76960,4,2,2
76961,3,2,3
76962,3,2,3
76963,-1,2,4
76964,3,2,2
76965,2,2,3
76966,3,0,5
76967,4,0,3
76968,3,0,4
76969,4,2,2
76970,2,2,3
76971,4,2,4
76972,-1,2,2
76973,3,2,3
76974,4,2,2
76975,3,2,3
76976,2,2,3
76977,-1,2,2
76978,3,1,3
76979,3,0,5
76980,-1,2,2
76981,-1,2,2
76982,-1,2,3
76983,4,2,2
76984,2,2,2
76985,2,2,2
76986,-1,2,4
76987,5,2,2
76988,3,2,4
76989,4,2,3
76990,4,0,4
76991,4,2,3
76992,-1,2,2
76993,-1,2,2
76994,3,2,4
76995,3,1,4
76996,-1,2,2
76997,-1,2,2
76998,4,2,3
76999,3,2,3
77000,3,2,5
77001,4,2,3
77002,-1,2,2
77003,3,2,3
77004,3,0,5
77005,2,1,3
77006,2,2,3
77007,-1,2,2
77008,-1,2,4
77009,3,2,4
77010,3,0,5
77011,2,2,2
77012,-1,2,3
77013,-1,2,2
77014,2,0,3
77015,2,2,3
77016,4,2,5
77017,-1,2,3
77018,4,2,5
77019,3,1,3
77020,3,1,4
77021,4,2,3
77022,3,0,4
77023,4,2,4
77024,4,1,4
77025,-1,2,2
77026,-1,1,3
77027,3,2,2
77028,4,2,4
77029,4,0,5
77030,3,0,2
77031,3,2,3
77032,3,2,4
77033,1,2,3
77034,3,2,4
77035,4,2,4
77036,2,2,2
77037,3,0,5
77038,-1,2,4
77039,3,0,4
77040,4,1,4
77041,3,2,4
77042,-1,2,3
77043,3,1,4
77044,3,1,5
77045,-1,2,4
77046,-1,2,1
77047,3,1,4
77048,3,0,5
77049,3,2,2
77050,-1,2,2
77051,-1,0,5
77052,3,2,3
77053,-1,2,2
77054,3,2,5
77055,-1,2,2
77056,3,2,4
77057,3,2,3
77058,5,0,5
77059,4,2,3
77060,3,0,3
77061,4,2,3
77062,-1,2,1
77063,3,2,3
77064,4,0,5
77065,-1,1,5
77066,3,2,5
77067,4,2,3
77068,-1,2,2
77069,-1,2,3
77070,4,2,3
77071,3,2,3
77072,-1,2,2
77073,-1,2,2
77074,6,2,2
77075,3,2,4
77076,3,0,5
77077,-1,2,2
77078,3,2,2
77079,-1,0,4
77080,3,0,5
77081,4,2,3
77082,3,2,2
77083,3,0,3
77084,4,2,2
77085,2,2,3
77086,4,2,4
77087,4,2,3
77088,4,2,2
77089,3,2,3
77090,3,2,4
77091,-1,2,4
77092,4,0,3
77093,3,0,4
77094,3,2,2
77095,3,2,3
77096,-1,1,4
77097,3,0,4
77098,4,2,3
77099,4,2,3
77100,2,1,2
77101,3,2,3
77102,3,2,3
77103,3,0,5
77104,3,2,3
77105,3,1,2
77106,2,2,3
77107,3,2,3
77108,2,2,3
77109,-1,2,2
77110,3,0,5
77111,-1,0,4
77112,4,0,3
77113,-1,1,4
77114,3,1,4
77115,-1,2,3
77116,3,0,3
77117,3,0,4
77118,-1,2,2
77119,2,2,2
77120,3,0,5
77121,3,2,2
77122,4,2,3
77123,3,0,4
77124,3,0,4
77125,4,2,3
77126,2,1,2
77127,-1,2,2
77128,3,2,3
77129,3,2,4
77130,3,2,3
77131,2,2,3
77132,4,2,4
77133,3,2,3
77134,-1,2,2
77135,-1,1,4
77136,3,2,4
77137,2,0,4
77138,4,2,2
77139,-1,0,5
77140,3,2,2
77141,-1,2,2
77142,-1,2,2
77143,-1,2,2
77144,3,2,3
77145,6,2,2
77146,3,1,2
77147,3,0,4
77148,-1,2,2
77149,2,2,5
77150,3,0,5
77151,3,2,3
77152,2,2,2
77153,3,2,2
77154,3,0,4
77155,3,2,2
77156,3,2,3
77157,3,2,5
77158,-1,2,2
77159,3,2,3
77160,3,2,3
77161,-1,2,2
77162,-1,2,3
77163,3,1,4
77164,-1,0,4
77165,3,2,3
77166,4,2,2
77167,-1,2,2
77168,3,0,5
77169,3,0,3
77170,-1,2,2
77171,2,0,3
77172,-1,2,2
77173,3,2,3
77174,3,2,4
77175,3,2,2
77176,2,2,3
77177,3,2,3
77178,-1,2,2
77179,4,2,2
77180,3,2,4
77181,3,2,3
77182,-1,2,4
77183,4,0,3
77184,3,2,3
77185,4,2,3
77186,-1,2,2
77187,3,2,3
77188,3,2,4
77189,4,2,2
77190,3,0,5
77191,4,0,5
77192,4,2,3
77193,3,0,3
77194,-1,2,2
77195,3,2,3
77196,-1,2,2
77197,2,2,2
77198,2,1,4
77199,3,2,4
77200,2,1,2
77201,-1,2,2
77202,3,1,4
77203,3,2,2
77204,3,0,5
77205,-1,2,3
77206,3,2,4
77207,3,2,2
77208,3,0,4
77209,-1,2,3
77210,4,2,3
77211,4,2,4
77212,3,0,5
77213,3,2,5
77214,3,0,4
77215,4,2,3
77216,-1,2,2
77217,3,2,5
77218,-1,1,2
77219,4,0,5
77220,4,2,3
77221,3,2,3
77222,3,2,3
77223,4,2,3
77224,2,1,4
77225,-1,2,3
77226,-1,2,2
77227,3,2,2
77228,-1,2,2
77229,3,2,4
77230,-1,0,3
77231,3,2,2
77232,-1,2,2
77233,2,0,3
77234,-1,2,3
77235,-1,2,3
77236,4,0,5
77237,3,2,5
77238,3,0,5
77239,3,0,5
77240,4,2,4
77241,3,2,5
77242,-1,2,2
77243,3,0,3
77244,3,0,3
77245,3,0,5
77246,3,2,3
77247,-1,2,2
77248,3,2,3
77249,-1,2,3
77250,3,2,4
77251,-1,2,3
77252,3,0,3
77253,3,2,4
77254,3,2,5
77255,4,2,2
77256,3,2,3
77257,3,2,3
77258,-1,2,3
77259,3,0,4
77260,2,2,3
77261,3,2,3
77262,4,2,3
77263,4,2,2
77264,4,2,3
77265,2,2,2
77266,2,2,3
77267,-1,2,2
77268,3,2,5
77269,3,1,3
77270,3,2,3
77271,2,2,2
77272,-1,2,2
77273,4,0,4
77274,4,2,3
77275,3,0,5
77276,-1,2,2
77277,2,2,3
77278,3,2,3
77279,-1,2,2
77280,4,0,5
77281,3,0,5
77282,4,2,5
77283,-1,2,4
77284,3,2,2
77285,2,2,3
77286,2,0,3
77287,-1,2,3
77288,-1,2,2
77289,3,2,4
77290,3,2,2
77291,3,2,4
77292,-1,2,2
77293,3,0,4
77294,-1,2,2
77295,3,1,4
77296,4,2,2
77297,3,2,3
77298,2,2,3
77299,3,0,5
77300,2,1,4
77301,3,2,2
77302,3,0,4
77303,3,2,3
77304,4,2,2
77305,6,0,5
77306,4,2,2
77307,3,2,3
77308,3,1,5
77309,-1,2,5
77310,3,2,4
77311,3,2,3
77312,3,1,4
77313,4,1,3
77314,3,0,5
77315,4,0,5
77316,3,2,2
77317,3,0,3
77318,3,0,5
77319,3,2,2
77320,3,1,5
77321,3,1,5
77322,2,2,4
77323,2,2,2
77324,3,2,4
77325,3,2,5
77326,3,1,3
77327,4,0,5
77328,-1,2,2
77329,3,0,5
77330,3,0,5
77331,3,2,3
77332,4,2,2
77333,3,2,2
77334,3,2,4
77335,-1,2,2
77336,4,0,5
77337,4,2,3
77338,3,2,4
77339,4,2,3
77340,-1,2,2
77341,4,0,4
77342,3,0,5
77343,3,2,2
77344,3,0,4
77345,3,2,5
77346,-1,2,4
77347,3,2,3
77348,-1,2,2
77349,4,0,3
77350,3,0,5
77351,-1,1,3
77352,-1,2,2
77353,3,2,3
77354,2,2,3
77355,4,1,4
77356,4,1,3
77357,3,2,2
77358,3,0,4
77359,3,2,2
77360,-1,2,3
77361,3,2,5
77362,4,2,3
77363,3,2,5
77364,-1,2,2
77365,4,2,2
77366,3,1,3
77367,3,2,2
77368,3,0,3
77369,4,0,5
77370,4,1,5
77371,-1,2,2
77372,3,0,4
77373,4,1,4
77374,4,1,2
77375,3,2,4
77376,3,2,4
77377,4,2,3
77378,-1,2,2
77379,-1,2,4
77380,3,1,4
77381,6,2,2
77382,3,1,3
77383,-1,2,3
77384,2,2,4
77385,-1,2,3
77386,-1,2,2
77387,-1,2,2
77388,-1,2,2
77389,3,2,2
77390,3,0,2
77391,2,2,3
77392,-1,2,2
77393,3,2,2
77394,3,0,4
77395,3,0,5
77396,3,0,5
77397,4,2,2
77398,-1,2,3
77399,3,2,3
77400,-1,2,3
77401,3,2,2
77402,3,2,3
77403,-1,2,2
77404,4,2,3
77405,-1,0,3
77406,3,0,3
77407,2,0,5
77408,2,2,4
77409,2,1,3
77410,3,2,4
77411,-1,2,3
77412,4,2,3
77413,3,0,4
77414,4,1,4
77415,3,2,4
77416,4,2,3
77417,-1,2,2
77418,-1,2,2
77419,2,0,5
77420,3,2,5
77421,3,2,4
77422,4,2,3
77423,4,2,2
77424,4,1,5
77425,2,2,2
77426,4,2,4
77427,3,1,4
77428,4,2,2
77429,3,2,3
77430,-1,2,3
77431,3,2,4
77432,3,1,5
77433,-1,2,2
77434,-1,2,3
77435,3,1,5
77436,3,2,5
77437,4,0,4
77438,4,2,3
77439,3,0,5
77440,3,0,5
77441,3,2,2
77442,4,2,4
77443,-1,2,2
77444,3,2,3
77445,3,0,4
77446,-1,2,2
77447,-1,2,3
77448,3,2,4
77449,4,1,3
77450,3,2,5
77451,4,2,5
77452,-1,2,2
77453,4,1,3
77454,3,0,4
77455,-1,2,2
77456,3,0,4
77457,4,0,3
77458,4,2,3
77459,4,1,3
77460,-1,1,3
77461,3,2,4
77462,-1,2,2
77463,4,1,5
77464,4,2,2
77465,3,2,3
77466,2,2,3
77467,3,0,4
77468,1,2,2
77469,3,2,5
77470,3,2,5
77471,-1,2,3
77472,4,0,4
77473,4,2,2
77474,-1,2,2
77475,3,2,2
77476,2,1,5
77477,3,2,4
77478,2,2,3
77479,3,2,3
77480,-1,2,2
77481,3,0,5
77482,-1,2,2
77483,3,2,3
77484,4,2,4
77485,3,0,2
77486,3,2,3
77487,3,2,3
77488,3,0,5
77489,-1,2,2
77490,-1,2,2
77491,3,1,4
77492,-1,2,5
77493,-1,2,2
77494,3,2,2
77495,4,2,3
77496,3,0,5
77497,6,2,2
77498,4,2,3
77499,4,2,3
77500,-1,2,2
77501,3,2,5
77502,4,2,2
77503,-1,2,2
77504,3,1,4
77505,2,2,2
77506,2,2,5
77507,4,2,4
77508,2,2,2
77509,4,0,4
77510,4,2,3
77511,4,2,4
77512,3,0,4
77513,-1,1,3
77514,-1,2,3
77515,3,0,4
77516,-1,2,3
77517,2,0,3
77518,2,0,3
77519,-1,2,2
77520,3,2,4
77521,3,1,5
77522,-1,2,2
77523,-1,2,2
77524,2,1,3
77525,3,0,4
77526,3,2,2
77527,3,1,5
77528,4,0,4
77529,4,2,2
77530,3,2,3
77531,3,2,2
77532,-1,2,2
77533,4,2,4
77534,3,0,5
77535,3,2,3
77536,4,2,2
77537,4,2,3
77538,2,1,3
77539,3,2,3
77540,4,2,3
77541,3,0,3
77542,3,2,3
77543,3,2,3
77544,2,2,2
77545,-1,0,5
77546,4,1,2
77547,-1,2,2
77548,3,0,4
77549,3,1,4
77550,3,2,4
77551,-1,2,2
77552,3,0,4
77553,3,0,4
77554,2,2,4
77555,-1,2,2
77556,-1,0,4
77557,2,2,2
77558,4,2,3
77559,-1,2,2
77560,3,2,3
77561,-1,2,3
77562,-1,2,2
77563,4,2,2
77564,-1,2,4
77565,4,2,4
77566,2,2,2
77567,4,0,4
77568,3,2,3
77569,3,2,3
77570,4,2,3
77571,3,1,2
77572,4,0,5
77573,4,0,3
77574,5,2,3
77575,3,2,2
77576,3,0,5
77577,4,2,3
77578,-1,2,3
77579,3,0,4
77580,4,2,2
77581,3,2,2
77582,5,2,4
77583,3,0,5
77584,4,2,2
77585,2,2,2
77586,-1,1,3
77587,3,2,3
77588,-1,0,4
77589,3,2,3
77590,3,2,3
77591,4,2,3
77592,-1,2,2
77593,3,0,3
77594,-1,2,2
77595,-1,2,3
77596,4,2,3
77597,3,2,3
77598,2,2,3
77599,4,2,3
77600,3,1,5
77601,4,2,3
77602,4,2,3
77603,2,1,3
77604,3,0,5
77605,4,1,3
77606,4,2,4
77607,4,1,4
77608,3,2,4
77609,4,2,5
77610,5,2,3
77611,2,2,2
77612,3,0,5
77613,3,1,2
77614,4,2,2
77615,3,2,4
77616,3,2,2
77617,3,2,4
77618,6,1,4
77619,4,2,4
77620,3,0,5
77621,3,2,5
77622,-1,2,2
77623,3,0,4
77624,3,1,4
77625,3,0,4
77626,4,2,3
77627,6,2,2
77628,-1,2,4
77629,3,0,4
77630,4,0,3
77631,-1,2,2
77632,4,2,2
77633,3,2,4
77634,4,2,4
77635,3,2,4
77636,3,0,4
77637,4,2,4
77638,3,2,3
77639,3,1,4
77640,4,2,3
77641,-1,2,2
77642,-1,2,2
77643,3,0,4
77644,-1,2,2
77645,2,2,2
77646,4,2,3
77647,3,1,5
77648,4,0,4
77649,3,0,4
77650,3,2,3
77651,3,2,2
77652,4,1,4
77653,2,2,4
77654,3,0,4
77655,-1,2,2
77656,6,2,2
77657,4,2,2
77658,-1,2,2
77659,3,0,5
77660,3,0,5
77661,4,2,3
77662,3,0,3
77663,-1,2,2
77664,2,2,2
77665,4,0,3
77666,3,2,5
77667,4,2,3
77668,2,0,4
77669,3,2,2
77670,-1,2,1
77671,3,1,5
77672,6,0,5
77673,4,2,4
77674,3,2,2
77675,-1,2,2
77676,2,2,3
77677,-1,0,4
77678,4,1,2
77679,4,2,3
77680,-1,2,2
77681,3,0,4
77682,3,0,5
77683,3,2,2
77684,4,2,4
77685,5,2,2
77686,2,2,2
77687,-1,2,2
77688,2,0,3
77689,3,1,4
77690,-1,1,4
77691,5,2,2
77692,4,2,3
77693,2,1,3
77694,3,2,5
77695,4,0,5
77696,4,2,3
77697,4,2,2
77698,-1,0,3
77699,3,2,3
77700,3,0,5
77701,3,1,2
77702,4,1,5
77703,-1,2,2
77704,3,1,5
77705,2,2,3
77706,3,1,3
77707,-1,2,2
77708,4,2,3
77709,4,2,3
77710,-1,0,5
77711,-1,2,2
77712,3,1,3
77713,2,0,4
77714,4,2,3
77715,-1,2,2
77716,4,2,3
77717,-1,0,5
77718,4,2,3
77719,4,2,3
77720,-1,2,2
77721,-1,2,2
77722,4,0,4
77723,2,1,3
77724,3,2,5
77725,3,0,5
77726,2,2,5
77727,3,1,5
77728,4,2,3
77729,3,0,5
77730,3,2,3
77731,-1,2,3
77732,-1,0,2
77733,3,2,2
77734,3,1,5
77735,-1,2,2
77736,3,2,3
77737,4,2,3
77738,3,2,3
77739,-1,0,5
77740,4,1,4
77741,2,2,2
77742,-1,2,2
77743,-1,0,5
77744,3,1,5
77745,-1,2,2
77746,3,1,4
77747,4,0,4
77748,3,2,2
77749,2,1,4
77750,3,2,3
77751,2,2,2
77752,2,2,4
77753,-1,2,2
77754,-1,2,2
77755,4,2,2
77756,5,2,3
77757,-1,2,2
77758,3,2,3
77759,-1,2,4
77760,3,2,2
77761,-1,2,3
77762,-1,2,4
77763,4,2,3
77764,-1,2,3
77765,4,2,3
77766,3,2,4
77767,4,2,4
77768,3,2,4
77769,3,2,3
77770,3,0,2
77771,3,2,3
77772,4,2,3
77773,4,2,3
77774,-1,2,2
77775,3,0,5
77776,-1,2,2
77777,-1,2,2
77778,-1,2,4
77779,4,0,5
77780,3,2,3
77781,4,2,2
77782,3,0,5
77783,-1,1,3
77784,3,0,4
77785,2,2,3
77786,3,0,3
77787,-1,2,5
77788,-1,2,1
77789,3,0,3
77790,3,0,5
77791,3,0,4
77792,4,2,3
77793,2,1,3
77794,-1,1,4
77795,-1,2,4
77796,3,2,3
77797,3,0,5
77798,3,2,4
77799,4,1,2
77800,-1,2,2
77801,-1,2,2
77802,-1,2,2
77803,3,0,5
77804,3,0,4
77805,3,0,4
77806,4,2,3
77807,3,1,4
77808,3,2,4
77809,3,2,2
77810,3,0,4
77811,-1,2,4
77812,2,2,2
77813,2,2,3
77814,2,0,3
77815,3,2,3
77816,3,2,2
77817,-1,2,2
77818,2,0,4
77819,3,2,3
77820,3,2,5
77821,3,1,3
77822,3,2,5
77823,3,2,3
77824,4,2,3
77825,2,2,3
77826,3,0,2
77827,3,2,4
77828,2,2,3
77829,-1,2,3
77830,-1,2,5
77831,4,2,3
77832,3,2,4
77833,-1,2,3
77834,4,2,3
77835,4,2,2
77836,3,0,5
77837,3,1,4
77838,3,2,3
77839,-1,2,2
77840,-1,2,2
77841,4,2,3
77842,3,2,3
77843,3,1,2
77844,3,0,5
77845,3,1,4
77846,3,2,3
77847,4,2,2
77848,3,0,4
77849,4,0,4
77850,4,2,4
77851,3,0,4
77852,3,2,4
77853,-1,2,1
77854,-1,2,2
77855,3,0,5
77856,2,2,3
77857,-1,2,2
77858,-1,2,2
77859,4,2,3
77860,3,0,4
77861,3,1,3
77862,4,1,2
77863,4,2,4
77864,-1,2,4
77865,-1,2,2
77866,4,2,3
77867,3,0,2
77868,3,0,5
77869,-1,0,5
77870,-1,2,2
77871,-1,2,2
77872,3,2,3
77873,3,2,5
77874,-1,2,3
77875,-1,2,2
77876,3,2,2
77877,3,0,5
77878,3,0,5
77879,3,2,3
77880,3,2,3
77881,-1,2,2
77882,4,2,4
77883,3,0,5
77884,3,2,3
77885,-1,2,2
77886,-1,2,2
77887,3,2,4
77888,-1,2,2
77889,3,2,3
77890,2,2,3
77891,3,2,3
77892,3,1,5
77893,4,1,2
77894,6,2,5
77895,4,1,5
77896,-1,2,4
77897,3,0,3
77898,-1,2,2
77899,3,2,4
77900,3,2,5
77901,4,0,4
77902,-1,2,2
77903,-1,0,4
77904,-1,2,2
77905,3,0,5
77906,-1,2,2
77907,3,1,5
77908,4,1,3
77909,3,2,3
77910,-1,2,3
77911,-1,2,2
77912,3,0,4
77913,3,2,3
77914,4,2,4
77915,3,2,2
77916,3,0,5
77917,3,0,5
77918,2,1,4
77919,2,2,3
77920,3,2,2
77921,4,2,4
77922,3,0,4
77923,3,2,3
77924,3,2,3
77925,3,2,5
77926,-1,2,2
77927,4,0,3
77928,4,1,5
77929,-1,2,3
77930,4,2,4
77931,4,1,3
77932,-1,2,2
77933,3,2,2
77934,3,2,5
77935,3,2,4
77936,3,0,5
77937,3,0,5
77938,4,2,2
77939,2,2,3
77940,3,2,4
77941,2,2,3
77942,4,2,3
77943,-1,2,2
77944,3,2,3
77945,-1,1,4
77946,-1,2,2
77947,4,2,3
77948,4,2,3
77949,4,2,4
77950,4,2,5
77951,-1,2,5
77952,3,2,3
77953,3,2,2
77954,4,0,5
77955,6,2,4
77956,-1,1,3
77957,3,0,4
77958,3,2,4
77959,3,2,4
77960,4,1,3
77961,3,1,3
77962,-1,2,3
77963,4,2,3
77964,3,0,2
77965,4,2,4
77966,3,0,5
77967,3,1,5
77968,-1,2,2
77969,2,2,4
77970,-1,0,4
77971,4,2,2
77972,-1,2,4
77973,4,2,3
77974,3,0,4
77975,-1,1,4
77976,4,2,3
77977,3,0,5
77978,-1,2,3
77979,2,2,2
77980,3,2,3
77981,4,2,4
77982,3,0,5
77983,3,0,5
77984,3,0,4
77985,3,0,4
77986,3,2,3
77987,-1,2,2
77988,-1,1,2
77989,3,2,4
77990,-1,1,4
77991,4,0,4
77992,-1,2,3
77993,-1,2,3
77994,-1,2,2
77995,4,1,2
77996,4,2,3
77997,2,2,4
77998,4,2,3
77999,3,0,3
78000,2,1,5
78001,-1,2,2
78002,2,2,2
78003,5,0,5
78004,-1,2,2
78005,3,0,4
78006,2,2,3
78007,3,0,5
78008,-1,2,2
78009,-1,2,3
78010,-1,2,4
78011,2,2,3
78012,3,2,5
78013,3,0,4
78014,-1,2,2
78015,-1,2,2
78016,4,2,2
78017,4,2,2
78018,3,2,2
78019,3,2,4
78020,4,1,3
78021,4,2,3
78022,4,2,3
78023,3,2,5
78024,-1,2,3
78025,-1,2,2
78026,3,2,5
78027,3,2,3
78028,3,0,4
78029,3,0,5
78030,-1,2,2
78031,3,0,4
78032,3,2,5
78033,-1,2,2
78034,3,0,4
78035,4,2,3
78036,3,1,4
78037,3,0,3
78038,3,2,3
78039,3,1,5
78040,-1,2,2
78041,-1,2,3
78042,-1,1,2
78043,3,2,4
78044,3,2,4
78045,-1,2,2
78046,-1,2,4
78047,3,2,3
78048,3,0,2
78049,3,0,4
78050,-1,2,1
78051,4,2,4
78052,5,0,2
78053,4,1,2
78054,4,2,3
78055,3,2,3
78056,-1,2,2
78057,4,2,3
78058,3,2,3
78059,3,2,4
78060,4,2,2
78061,2,2,2
78062,3,2,3
78063,3,0,5
78064,-1,1,2
78065,4,2,3
78066,3,2,3
78067,4,2,4
78068,6,2,4
78069,6,2,2
78070,-1,2,3
78071,-1,0,5
78072,3,0,3
78073,4,2,2
78074,3,2,3
78075,-1,2,2
78076,4,1,2
78077,2,0,5
78078,3,0,5
78079,4,2,4
78080,3,0,4
78081,3,0,5
78082,5,2,4
78083,3,2,4
78084,3,0,5
78085,3,0,5
78086,4,2,3
78087,-1,2,2
78088,3,2,5
78089,3,2,3
78090,4,0,3
78091,-1,2,2
78092,3,1,3
78093,-1,2,3
78094,-1,2,3
78095,3,2,2
78096,-1,2,5
78097,3,2,4
78098,-1,2,2
78099,-1,2,2
78100,3,0,4
78101,3,0,5
78102,3,2,3
78103,4,1,3
78104,4,2,4
78105,3,2,5
78106,-1,2,2
78107,4,0,4
78108,3,2,3
78109,-1,2,3
78110,4,2,2
78111,4,2,2
78112,3,0,5
78113,3,1,5
78114,4,0,5
78115,3,0,3
78116,-1,2,3
78117,3,2,4
78118,4,2,4
78119,3,2,4
78120,3,0,5
78121,-1,2,3
78122,3,0,4
78123,3,0,5
78124,-1,0,4
78125,3,0,5
78126,3,0,3
78127,3,0,4
78128,4,0,5
78129,3,2,2
78130,4,2,2
78131,3,2,2
78132,3,0,4
78133,2,0,5
78134,-1,2,2
78135,3,0,5
78136,3,0,5
78137,-1,2,1
78138,3,2,3
78139,4,2,2
78140,3,0,4
78141,3,2,3
78142,3,2,4
78143,4,2,4
78144,-1,2,2
78145,-1,0,3
78146,3,2,4
78147,4,2,5
78148,3,0,5
78149,4,1,3
78150,3,2,3
78151,-1,2,4
78152,-1,2,2
78153,-1,2,2
78154,3,2,5
78155,3,2,4
78156,-1,2,2
78157,3,2,2
78158,4,2,5
78159,-1,2,3
78160,4,2,3
78161,4,2,2
78162,-1,2,2
78163,-1,0,2
78164,3,2,3
78165,3,2,3
78166,3,2,2
78167,4,2,3
78168,-1,2,3
78169,3,2,3
78170,-1,2,2
78171,3,0,5
78172,-1,2,2
78173,-1,1,2
78174,3,2,2
78175,-1,2,2
78176,3,2,3
78177,3,2,5
78178,4,2,3
78179,4,0,5
78180,3,2,3
78181,2,1,3
78182,4,2,3
78183,3,0,4
78184,3,0,5
78185,3,0,4
78186,3,2,3
78187,2,0,4
78188,4,2,2
78189,-1,2,2
78190,3,2,5
78191,4,0,4
78192,3,0,4
78193,3,2,3
78194,3,0,3
78195,3,2,2
78196,6,2,3
78197,-1,2,3
78198,-1,2,2
78199,4,2,2
78200,-1,2,5
78201,-1,2,2
78202,3,0,4
78203,4,2,4
78204,-1,2,2
78205,4,2,2
78206,4,2,3
78207,4,1,5
78208,4,2,2
78209,3,0,3
78210,3,2,3
78211,4,2,4
78212,-1,2,2
78213,4,2,3
78214,2,2,3
78215,-1,2,2
78216,3,1,4
78217,2,2,2
78218,3,0,4
78219,-1,0,4
78220,-1,1,4
78221,-1,2,2
78222,3,2,5
78223,-1,2,2
78224,-1,2,2
78225,2,1,4
78226,3,2,4
78227,4,2,4
78228,3,0,4
78229,4,2,4
78230,3,2,2
78231,2,2,3
78232,-1,2,2
78233,4,2,3
78234,-1,2,3
78235,4,2,4
78236,3,2,2
78237,3,0,5
78238,2,2,3
78239,3,1,3
78240,3,0,3
78241,3,0,5
78242,4,0,4
78243,4,1,2
78244,4,2,3
78245,3,2,3
78246,4,0,4
78247,4,2,5
78248,3,0,5
78249,3,2,5
78250,3,2,4
78251,4,2,5
78252,3,1,2
78253,2,0,3
78254,4,2,2
78255,3,2,3
78256,3,2,5
78257,-1,2,2
78258,4,2,3
78259,3,0,3
78260,3,0,4
78261,-1,2,3
78262,4,0,5
78263,4,2,4
78264,3,0,5
78265,-1,2,2
78266,4,0,5
78267,4,2,2
78268,-1,2,2
78269,2,2,2
78270,4,0,4
78271,4,2,2
78272,2,2,3
78273,3,2,4
78274,3,0,4
78275,3,2,4
78276,3,2,4
78277,3,0,3
78278,3,2,3
78279,4,0,3
78280,3,2,3
78281,4,2,3
78282,3,2,3
78283,-1,2,2
78284,2,2,2
78285,4,2,3
78286,3,2,4
78287,2,0,4
78288,3,0,4
78289,3,2,3
78290,4,1,2
78291,3,2,3
78292,4,0,4
78293,4,2,3
78294,3,2,3
78295,4,2,3
78296,3,2,2
78297,3,0,3
78298,4,0,3
78299,3,1,4
78300,2,2,2
78301,3,0,5
78302,3,2,3
78303,3,0,4
78304,5,2,2
78305,3,2,4
78306,4,2,4
78307,2,2,2
78308,-1,2,2
78309,3,0,5
78310,3,2,3
78311,2,2,2
78312,-1,2,1
78313,4,1,3
78314,4,2,5
78315,3,1,2
78316,-1,2,2
78317,4,0,4
78318,3,2,3
78319,4,2,3
78320,2,2,4
78321,3,2,2
78322,4,2,2
78323,3,2,5
78324,3,2,5
78325,2,2,3
78326,5,2,2
78327,3,1,4
78328,3,2,2
78329,4,1,4
78330,4,2,2
78331,3,2,5
78332,3,2,4
78333,4,2,3
78334,2,2,3
78335,3,2,5
78336,4,2,3
78337,-1,2,2
78338,3,2,4
78339,3,2,4
78340,-1,2,3
78341,3,2,2
78342,3,1,3
78343,4,2,3
78344,-1,2,3
78345,3,2,2
78346,2,2,2
78347,4,2,2
78348,-1,2,2
78349,3,1,4
78350,3,0,4
78351,-1,2,2
78352,3,2,2
78353,4,2,4
78354,-1,2,4
78355,2,0,4
78356,4,2,2
78357,4,2,4
78358,4,2,3
78359,2,2,2
78360,4,2,5
78361,2,2,3
78362,2,2,2
78363,3,0,4
78364,3,2,4
78365,2,2,3
78366,-1,2,2
78367,4,0,5
78368,4,1,4
78369,4,2,3
78370,3,0,5
78371,4,2,3
78372,3,0,4
78373,3,2,5
78374,3,2,3
78375,4,2,3
78376,3,2,2
78377,-1,2,3
78378,3,1,3
78379,4,0,4
78380,3,2,3
78381,3,0,5
78382,4,2,3
78383,3,2,2
78384,3,2,3
78385,3,0,5
78386,4,0,5
78387,-1,0,3
78388,-1,2,2
78389,3,0,4
78390,3,1,5
78391,-1,2,2
